OBJECTID,DATE_,TIME,SEVERITY,SEVERITY_DESCRIPTION,ACCIDENT_TYPE,ACCIDENT_DESCRIPTION,VEHICLES,CASUALTIES,PEDESTRIAN,CYCLES,MCYCLES,CHILDREN,OAPS,X,Y,RENDER
4028,2019/05/16 23:00:00+00,2230,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,359559,172969,CYC
4029,2019/08/05 23:00:00+00,1658,3,Slight,J1,Turning Movement from major road,2,2,0,0,0,0,1,355505,176604,CARS
4030,2019/09/02 23:00:00+00,1620,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,1,0,1,0,354377,178120,CYC
4031,2019/09/04 23:00:00+00,1500,3,Slight,NONE,Other,2,3,0,0,0,0,0,356337,170119,CARS
4032,2019/09/23 23:00:00+00,1440,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,359873,170703,A
4033,2019/10/03 23:00:00+00,2040,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,362712,175438,CARS
4034,2019/10/29 00:00:00+00,1430,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,357628,173485,CYC
4035,2019/11/28 00:00:00+00,0720,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,363381,172835,A
4036,2020/05/22 23:00:00+00,1315,3,Slight,NT,Nose to Tail,2,2,0,0,0,1,1,362455,173682,CARS
4037,2020/05/25 23:00:00+00,1505,3,Slight,NT,Nose to Tail,2,2,0,0,0,0,0,360443,171820,CARS
4038,2020/05/24 23:00:00+00,1532,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,360343,173881,C
4039,2019/11/06 00:00:00+00,2120,2,Serious,J2,Turning Movement from minor road,2,1,1,1,0,0,0,360792,174603,CYC
4040,2019/12/16 00:00:00+00,0720,3,Slight,J1,Turning Movement from major road,2,1,0,0,1,0,0,363390,175907,MCYC
4041,2020/04/21 23:00:00+00,1826,3,Slight,LC,Loss of Control,2,1,0,0,1,0,0,361569,168556,MCYC
4042,2020/04/24 23:00:00+00,1800,3,Slight,LC,Loss of Control,7,1,0,0,0,0,0,363423,176127,CARS
4043,2020/04/26 23:00:00+00,1850,3,Slight,J,Turning movement ¿ unidentified priority,3,1,0,0,0,0,0,361282,174484,CARS
4044,2020/04/19 23:00:00+00,1320,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,363162,173957,MCYC
4045,2020/08/03 23:00:00+00,0138,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,359491,176818,MCYC
4046,2020/08/04 23:00:00+00,2025,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,362030,174639,A
4047,2020/12/04 00:00:00+00,1920,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,1,0,0,360644,173693,MCYC
4048,2020/07/24 23:00:00+00,1126,3,Slight,LC,Loss of Control,1,1,0,0,1,0,0,357316,177891,MCYC
4049,2021/01/20 00:00:00+00,1310,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,1,0,0,357885,172591,MCYC
4050,2021/02/03 00:00:00+00,0850,3,Slight,NONE,Other,2,1,0,1,0,0,0,351707,178697,CYC
4051,2021/02/04 00:00:00+00,1930,3,Slight,J,Turning movement ¿ unidentified priority,1,1,1,0,0,0,0,358681,179641,CARS
4052,2021/02/05 00:00:00+00,1930,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,358409,171708,CYC
4053,2021/01/31 00:00:00+00,1245,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,360503,172977,CARS
4054,2020/07/25 23:00:00+00,2159,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,360012,177628,C
4055,2021/01/25 00:00:00+00,1630,2,Serious,NONE,Other,1,1,0,0,1,0,0,357987,172098,MCYC
4056,2020/08/17 23:00:00+00,1854,3,Slight,O,Overtaking,3,1,0,1,0,0,0,361723,172980,CYC
4057,2020/08/17 23:00:00+00,0755,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,359222,178376,CYC
4058,2021/01/29 00:00:00+00,1900,3,Slight,A,Adult pedestrian,2,1,1,0,0,0,0,360552,175265,A
4059,2020/09/05 23:00:00+00,1255,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,359880,173251,CYC
4060,2021/02/15 00:00:00+00,1815,3,Slight,NONE,Other,2,1,0,1,0,0,0,360049,174867,CYC
4061,2020/08/18 23:00:00+00,2150,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,1,0,0,0,362628,170178,CYC
4062,2021/02/01 00:00:00+00,1440,3,Slight,HO,Head On,2,1,0,0,0,0,0,362388,168885,CARS
4063,2020/08/05 23:00:00+00,0800,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,359166,175804,A
4064,2020/08/06 23:00:00+00,1550,3,Slight,J1,Turning Movement from major road,2,1,0,0,1,0,0,362518,175340,MCYC
4065,2021/02/07 00:00:00+00,0942,3,Slight,NONE,Other,2,1,0,1,0,0,0,357789,173973,CYC
4066,2021/02/13 00:00:00+00,1850,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,359811,175477,CYC
4067,2021/02/15 00:00:00+00,1305,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,1,0,0,0,360113,174686,CYC
4068,2021/02/13 00:00:00+00,1635,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,1,0,0,357793,174618,MCYC
4069,2021/02/13 00:00:00+00,1930,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,358999,173477,CARS
4070,2021/04/24 23:00:00+00,1206,3,Slight,J,Turning movement ¿ unidentified priority,2,2,0,0,0,0,0,357601,168396,CARS
4071,2021/05/26 23:00:00+00,0933,2,Serious,J,Turning movement ¿ unidentified priority,2,1,0,0,1,0,0,360261,172556,MCYC
4072,2021/06/05 23:00:00+00,2248,3,Slight,LC,Loss of Control,2,1,0,0,0,0,0,359182,170280,CARS
4073,2021/03/27 00:00:00+00,1455,3,Slight,HO,Head On,2,1,0,0,1,0,0,356833,172671,MCYC
4074,2021/06/06 23:00:00+00,1720,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,359487,177051,CYC
4075,2021/06/07 23:00:00+00,1745,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,358870,170311,CYC
4076,2021/06/07 23:00:00+00,1005,3,Slight,NONE,Other,2,1,0,1,0,0,0,360251,174776,CYC
4077,2021/06/08 23:00:00+00,2018,3,Slight,HO,Head On,2,1,0,0,0,0,0,359401,171154,CARS
4078,2021/06/06 23:00:00+00,1115,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,357706,179353,CARS
4079,2021/06/13 23:00:00+00,0800,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,1,0,0,0,360095,174686,CYC
4080,2021/01/04 00:00:00+00,1455,3,Slight,J,Turning movement ¿ unidentified priority,3,2,0,0,0,0,0,361168,172756,CARS
4081,2021/03/27 00:00:00+00,1910,2,Serious,NT,Nose to Tail,2,1,0,0,1,0,0,360225,171367,MCYC
4082,2021/06/10 23:00:00+00,1815,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,361024,173369,A
4083,2021/06/14 23:00:00+00,1540,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,360965,173366,C
4084,2021/06/17 23:00:00+00,0800,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,360833,175417,CYC
4085,2021/06/10 23:00:00+00,0911,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,360390,177393,A
4086,2021/05/10 23:00:00+00,0655,3,Slight,J1,Turning Movement from major road,2,1,0,0,1,0,0,358054,170288,MCYC
4087,2021/04/08 23:00:00+00,1900,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,364139,175462,CARS
4088,2021/05/17 23:00:00+00,1921,2,Serious,NONE,Other,2,1,0,0,1,0,0,358678,168526,MCYC
4089,2021/05/18 23:00:00+00,1814,3,Slight,O,Overtaking,2,1,0,0,0,0,0,360906,173368,CARS
4090,2021/04/24 23:00:00+00,1852,3,Slight,LC,Loss of Control,2,1,0,0,0,0,1,359115,175546,CARS
4091,2021/06/22 23:00:00+00,1259,3,Slight,NT,Nose to Tail,2,1,0,0,1,0,0,361116,171629,MCYC
4092,2021/06/22 23:00:00+00,0535,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,352041,180185,CYC
4093,2021/06/24 23:00:00+00,1555,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,357871,174050,A
4094,2021/06/24 23:00:00+00,1300,3,Slight,NT,Nose to Tail,2,2,0,0,1,0,0,359015,174444,MCYC
4095,2021/06/30 23:00:00+00,0030,1,Fatal,NONE,Other,1,1,0,1,0,0,0,360412,174431,CYC
4096,2021/07/18 23:00:00+00,1252,3,Slight,E,Elderly pedestrian,1,1,1,0,0,0,1,358604,172884,E
4097,2021/11/05 00:00:00+00,0836,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,1,0,0,0,358271,171430,CYC
4098,2021/06/26 23:00:00+00,0030,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,359127,174091,A
4099,2021/09/18 23:00:00+00,1045,2,Serious,NONE,Other,2,1,0,0,0,0,0,359366,173534,CARS
4100,2021/12/07 00:00:00+00,1815,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,1,0,0,0,359014,178198,CYC
4101,2021/12/09 00:00:00+00,0745,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,357961,175761,CYC
4102,2021/12/06 00:00:00+00,1415,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,1,357314,175144,CARS
4103,2021/12/09 00:00:00+00,0843,3,Slight,NONE,Other,2,1,0,0,0,0,0,357623,174706,CARS
4104,2021/12/11 00:00:00+00,2024,3,Slight,NONE,Other,2,1,0,0,0,0,0,360035,173811,CARS
4105,2021/12/12 00:00:00+00,1356,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,0,0,0,359058,175335,CARS
4106,2021/12/14 00:00:00+00,0800,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,361027,170739,C
4107,2021/12/15 00:00:00+00,1331,3,Slight,NONE,Other,2,1,0,0,0,0,0,359432,172967,CARS
4108,2021/12/09 00:00:00+00,0815,2,Serious,J,Turning movement ¿ unidentified priority,2,1,0,0,0,0,0,359496,172353,CARS
4109,2021/11/24 00:00:00+00,1030,3,Slight,NT,Nose to Tail,2,2,0,0,0,2,0,361361,169833,CARS
4110,2021/11/25 00:00:00+00,1800,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,0,0,0,352907,176452,CARS
4111,2021/11/28 00:00:00+00,1747,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,359418,173222,CARS
4112,2021/11/30 00:00:00+00,1830,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,360562,173045,CYC
4113,2021/12/17 00:00:00+00,1700,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,0,0,0,360344,173409,CARS
4114,2021/12/16 00:00:00+00,1900,3,Slight,NONE,Other,2,1,0,0,0,0,0,359112,172369,CARS
4115,2021/12/20 00:00:00+00,0725,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,351699,178652,CARS
4116,2021/12/21 00:00:00+00,1650,3,Slight,E,Elderly pedestrian,1,1,1,1,0,0,1,358818,173445,E
4117,2021/12/23 00:00:00+00,0900,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,1,0,0,0,359020,178214,CYC
4118,2021/12/23 00:00:00+00,0700,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,361308,174315,CYC
4119,2021/12/23 00:00:00+00,1030,3,Slight,NONE,Other,2,1,0,0,0,0,0,359235,176496,CARS
4120,2021/12/23 00:00:00+00,1330,3,Slight,NT,Nose to Tail,2,1,0,0,1,0,0,358142,171163,MCYC
4121,2020/05/06 23:00:00+00,2030,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,0,0,0,360887,169998,CARS
4122,2020/05/20 23:00:00+00,1600,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,1,359428,177836,CARS
4123,2020/05/28 23:00:00+00,1700,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,1,0,0,0,359087,172362,CYC
4124,2020/05/28 23:00:00+00,1840,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,1,0,0,361737,171335,MCYC
4125,2020/05/23 23:00:00+00,1750,2,Serious,J,Turning movement ¿ unidentified priority,3,2,0,1,1,0,0,363793,173798,CYC
4126,2019/03/27 00:00:00+00,1800,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,1,0,0,0,358642,173379,CYC
4127,2019/05/13 23:00:00+00,1635,3,Slight,NT,Nose to Tail,4,2,0,0,0,0,1,351973,176871,CARS
4128,2019/09/26 23:00:00+00,1534,3,Slight,HO,Head On,2,1,0,0,0,0,0,355896,179269,CARS
4129,2020/05/26 23:00:00+00,0530,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,0,0,0,351913,179543,CARS
4130,2020/06/04 23:00:00+00,1820,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,359108,172367,A
4131,2020/06/04 23:00:00+00,1115,3,Slight,NONE,Other,2,1,0,1,0,0,0,361584,173524,CYC
4132,2020/06/05 23:00:00+00,1845,3,Slight,J1,Turning Movement from major road,2,1,0,0,1,0,0,363463,172993,MCYC
4133,2020/06/10 23:00:00+00,1100,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,356492,171543,CARS
4134,2020/06/11 23:00:00+00,1540,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,362967,173729,CYC
4135,2020/06/12 23:00:00+00,1605,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,356698,171533,CARS
4136,2020/06/13 23:00:00+00,1545,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,356772,172515,CYC
4137,2019/04/22 23:00:00+00,0815,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,358325,172871,CARS
4138,2019/01/17 00:00:00+00,1450,2,Serious,E,Elderly pedestrian,1,1,1,0,0,0,1,359255,175818,E
4139,2019/01/19 00:00:00+00,0235,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,362036,170639,A
4140,2019/01/04 00:00:00+00,1335,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,359079,174254,CYC
4141,2019/01/04 00:00:00+00,2248,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,361682,170119,MCYC
4142,2019/01/21 00:00:00+00,1927,3,Slight,J,Turning movement ¿ unidentified priority,2,2,0,0,0,0,0,359010,178199,CARS
4143,2019/01/22 00:00:00+00,0800,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,1,0,0,0,363197,174351,CYC
4144,2019/05/02 23:00:00+00,1035,3,Slight,NT,Nose to Tail,4,1,0,0,1,0,1,359565,172296,MCYC
4145,2019/01/24 00:00:00+00,1540,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,1,0,361778,168078,CYC
4146,2019/01/28 00:00:00+00,0905,3,Slight,NONE,Other,2,1,0,1,0,1,0,361844,170418,CYC
4147,2020/08/07 23:00:00+00,1452,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,358546,177206,MCYC
4148,2020/08/08 23:00:00+00,2308,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,1,0,0,359620,175977,MCYC
4149,2020/07/10 23:00:00+00,0450,3,Slight,J,Turning movement ¿ unidentified priority,1,1,0,0,0,0,0,355088,175723,CARS
4150,2020/08/09 23:00:00+00,2239,3,Slight,NT,Nose to Tail,2,1,0,1,0,0,0,360539,176708,CYC
4151,2021/02/01 00:00:00+00,1420,3,Slight,NONE,Other,5,1,0,0,0,0,0,359920,177667,CARS
4152,2020/08/11 23:00:00+00,1953,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,359363,176230,CYC
4153,2020/08/11 23:00:00+00,1530,3,Slight,NONE,Other,1,1,0,1,0,1,0,359619,169427,CYC
4154,2020/08/13 23:00:00+00,1700,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,1,0,1,361813,173503,MCYC
4155,2020/08/14 23:00:00+00,1400,3,Slight,LC,Loss of Control,5,1,0,0,0,0,1,361869,174191,CARS
4156,2020/08/16 23:00:00+00,1240,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,361470,168184,C
4157,2020/08/21 23:00:00+00,1530,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,1,0,359234,173213,CARS
4158,2020/08/21 23:00:00+00,1711,3,Slight,LC,Loss of Control,1,1,0,0,1,0,0,352861,177249,MCYC
4159,2020/08/27 23:00:00+00,1840,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,0,0,0,360458,174002,CARS
4160,2020/08/28 23:00:00+00,1722,3,Slight,HO,Head On,2,1,0,0,1,0,0,359174,169581,MCYC
4161,2020/09/03 23:00:00+00,2250,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,359312,173992,CYC
4162,2020/09/06 23:00:00+00,1349,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,1,0,1,0,357007,168189,CYC
4163,2020/09/03 23:00:00+00,1030,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,1,0,0,358681,168570,MCYC
4164,2020/09/07 23:00:00+00,0802,2,Serious,J,Turning movement ¿ unidentified priority,2,1,0,1,0,0,0,359677,172162,CYC
4165,2020/09/06 23:00:00+00,2100,3,Slight,NT,Nose to Tail,2,1,0,0,2,0,0,361402,173370,MCYC
4166,2020/09/08 23:00:00+00,1800,3,Slight,LC,Loss of Control,2,1,0,1,0,0,0,361592,175151,CYC
4167,2020/09/09 23:00:00+00,1702,3,Slight,NT,Nose to Tail,2,2,0,0,0,1,0,358703,177126,CARS
4168,2020/08/25 23:00:00+00,1955,3,Slight,NT,Nose to Tail,1,1,1,0,0,0,0,358876,173293,CARS
4169,2020/08/25 23:00:00+00,1732,2,Serious,J1,Turning Movement from major road,2,1,0,1,0,0,0,359288,176074,CYC
4170,2020/09/10 23:00:00+00,1040,3,Slight,O,Overtaking,2,1,0,0,1,0,0,359023,173175,MCYC
4171,2020/08/25 23:00:00+00,1645,3,Slight,J1,Turning Movement from major road,2,1,0,0,1,0,0,360696,172547,MCYC
4172,2020/09/15 23:00:00+00,1714,3,Slight,HO,Head On,2,1,0,1,0,1,0,358283,178462,CYC
4173,2021/06/17 23:00:00+00,1750,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,0,0,0,358797,167729,CARS
4174,2021/05/25 23:00:00+00,1630,2,Serious,A,Adult pedestrian,1,1,1,0,0,0,0,363100,175685,A
4175,2021/06/14 23:00:00+00,0840,3,Slight,J1,Turning Movement from major road,3,1,0,2,0,0,0,359171,175827,CYC
4176,2021/05/31 23:00:00+00,1730,3,Slight,J1,Turning Movement from major road,2,1,0,0,1,0,0,360796,170545,MCYC
4177,2021/05/31 23:00:00+00,1411,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,359048,173668,CARS
4178,2021/06/01 23:00:00+00,0953,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,359784,173518,A
4179,2021/06/02 23:00:00+00,1208,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,0,0,1,360925,169819,CARS
4180,2021/06/03 23:00:00+00,1127,2,Serious,J2,Turning Movement from minor road,2,1,0,1,0,0,1,352238,177350,CYC
4181,2021/06/08 23:00:00+00,0833,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,0,0,0,357277,174834,CARS
4182,2021/06/13 23:00:00+00,0645,2,Serious,O,Overtaking,2,1,0,1,0,0,0,353582,176663,CYC
4183,2021/06/30 23:00:00+00,0855,3,Slight,C,Child pedestrian,1,2,2,0,0,2,0,358925,178423,C
4184,2021/07/01 23:00:00+00,1536,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,0,0,0,357997,173178,CARS
4185,2021/07/03 23:00:00+00,1730,3,Slight,NONE,Other,2,1,0,0,0,0,0,362581,173707,CARS
4186,2021/06/03 23:00:00+00,1306,2,Serious,J1,Turning Movement from major road,2,1,0,0,1,0,0,358068,170212,MCYC
4187,2021/06/05 23:00:00+00,2303,3,Slight,LC,Loss of Control,1,1,0,0,0,0,0,354323,178326,CARS
4188,2021/06/13 23:00:00+00,1510,3,Slight,J1,Turning Movement from major road,2,1,0,0,0,0,0,361731,173965,CARS
4189,2021/06/21 23:00:00+00,0858,3,Slight,J2,Turning Movement from minor road,2,2,0,0,0,0,0,361063,168321,CARS
4190,2021/07/08 23:00:00+00,1340,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,1,0,0,359482,173560,MCYC
4191,2021/07/10 23:00:00+00,0954,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,0,0,0,359985,172727,CARS
4192,2021/07/06 23:00:00+00,1230,3,Slight,O,Overtaking,2,1,0,0,0,0,0,360895,169810,CARS
4193,2021/03/03 00:00:00+00,1545,3,Slight,O,Overtaking,2,1,0,1,0,0,0,359231,175919,CYC
4194,2021/04/14 23:00:00+00,1620,2,Serious,J2,Turning Movement from minor road,2,1,0,0,0,0,0,358771,174142,CARS
4195,2021/07/15 23:00:00+00,1017,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,358588,172967,A
4196,2021/12/23 00:00:00+00,1330,2,Serious,J,Turning movement ¿ unidentified priority,2,1,0,1,0,0,0,358814,174482,CYC
4197,2021/12/23 00:00:00+00,1420,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,363107,176082,A
4198,2021/12/24 00:00:00+00,2118,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,0,0,0,358790,168492,CARS
4199,2021/07/10 23:00:00+00,2317,2,Serious,NONE,Other,1,1,1,0,0,0,0,360127,177250,CARS
4200,2021/07/19 23:00:00+00,1745,3,Slight,NONE,Other,2,1,0,1,0,1,0,358977,167735,CYC
4201,2021/07/19 23:00:00+00,1655,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,0,0,0,358717,171402,CARS
4202,2021/07/25 23:00:00+00,1033,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,364171,175549,CARS
4203,2021/08/30 23:00:00+00,0845,3,Slight,J1,Turning Movement from major road,2,1,0,0,0,0,0,362121,174090,CARS
4204,2021/12/08 00:00:00+00,1732,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,364334,173934,A
4205,2021/12/09 00:00:00+00,1600,3,Slight,A,Adult pedestrian,1,2,2,0,0,0,0,363417,175975,A
4206,2021/07/28 23:00:00+00,0820,3,Slight,NT,Nose to Tail,2,1,0,1,0,0,0,359550,171032,CYC
4207,2021/12/09 00:00:00+00,1330,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,0,0,0,361196,175231,CARS
4208,2021/12/10 00:00:00+00,1928,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,361126,168855,CARS
4209,2021/07/31 23:00:00+00,1722,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,359547,173162,C
4210,2021/08/01 23:00:00+00,1546,3,Slight,J1,Turning Movement from major road,2,1,0,0,1,0,0,359033,172169,MCYC
4211,2021/08/01 23:00:00+00,1945,2,Serious,LC,Loss of Control,2,1,0,1,0,0,0,359579,174562,CYC
4212,2021/12/13 00:00:00+00,1830,2,Serious,J1,Turning Movement from major road,2,1,0,0,0,0,0,363975,173843,CARS
4213,2021/12/14 00:00:00+00,1810,3,Slight,J1,Turning Movement from major road,2,1,0,0,0,0,0,359229,175921,CARS
4214,2021/08/02 23:00:00+00,2349,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,358603,172793,A
4215,2021/08/02 23:00:00+00,2100,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,357287,176324,CYC
4216,2021/12/15 00:00:00+00,2132,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,0,0,0,359060,174287,CARS
4217,2021/12/17 00:00:00+00,2002,3,Slight,NONE,Other,2,1,0,0,0,0,0,362133,176250,CARS
4218,2021/08/03 23:00:00+00,1230,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,1,0,0,0,358124,175981,CYC
4219,2019/01/28 00:00:00+00,1554,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,1,0,0,360039,176984,MCYC
4220,2019/01/29 00:00:00+00,0853,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,360912,173362,CYC
4221,2018/12/19 00:00:00+00,0830,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,359145,171938,CYC
4222,2020/03/24 00:00:00+00,1205,3,Slight,NONE,Other,3,2,0,0,0,0,0,358617,172416,CARS
4223,2020/05/04 23:00:00+00,0620,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,1,0,0,0,357947,170521,CYC
4224,2020/04/16 23:00:00+00,0553,3,Slight,LC,Loss of Control,1,1,0,0,0,0,0,361410,172172,CARS
4225,2018/11/21 00:00:00+00,1810,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,362200,176996,CARS
4226,2019/03/19 00:00:00+00,1734,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,358612,173035,CYC
4227,2019/03/19 00:00:00+00,1910,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,357635,171466,CARS
4228,2019/03/19 00:00:00+00,0745,3,Slight,O,Overtaking,2,1,0,1,0,0,0,357353,174925,CYC
4229,2019/03/20 00:00:00+00,1750,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,1,0,0,0,356340,169370,CYC
4230,2019/03/20 00:00:00+00,1630,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,1,0,1,0,361849,170703,CYC
4231,2019/03/24 00:00:00+00,2250,3,Slight,J,Turning movement ¿ unidentified priority,2,1,0,0,0,0,0,359093,176716,CARS
4232,2018/12/16 00:00:00+00,1409,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,358805,172885,A
4233,2019/05/09 23:00:00+00,1355,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,356540,174134,CYC
4234,2019/06/15 23:00:00+00,0105,3,Slight,NT,Nose to Tail,3,1,0,0,0,0,0,359013,173561,CARS
4235,2019/06/17 23:00:00+00,1700,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,354078,178920,CARS
4236,2019/05/20 23:00:00+00,1919,3,Slight,NONE,Other,2,1,0,1,0,1,0,358954,173530,CYC
4237,2019/06/04 23:00:00+00,1100,3,Slight,NONE,Other,2,1,0,0,1,0,0,364112,175222,MCYC
4238,2019/04/12 23:00:00+00,0530,2,Serious,J1,Turning Movement from major road,2,1,0,0,1,0,0,358486,172665,MCYC
4239,2019/05/24 23:00:00+00,1510,3,Slight,J,Turning movement ¿ unidentified priority,2,2,0,0,1,0,1,359812,173900,MCYC
